season,school,wins,adjoe,adjde,barthag,efg,efgd,tor,tord,orb,drb,ftr,ftrd,two_pct,two_pctd,three_pct,three_pctd,adj_t,wab
2009,North Carolina A&T,8,"91.1
313","103.3
196",".1912
287","50.7
118","45.2
36","25.7
338","24.6
15","34.5
100","34.3
241","35.1
197","29.5
42","47.8
179","50.6
237","37.1
85","24.2
2","70.6
32","-2.6
163"
2008,Eastern Kentucky,4,"96.9
246","110.4
292",".1812
287","50.9
136","54.6
301","19.3
123","23
52","25.5
314","34.9
250","24
333","38.6
197","50
113","50.5
238","34.7
178","41.2
321","62.1
305","-5.2
278"
2019,UNC Wilmington,2,"100.6
236","111.3
294",".2369
286","48.3
261","55.5
321","17.3
141","14.6
328","31.4
75","25.3
78","31.2
197","34.4
230","48
245","52.4
267","32.6
249","40.1
328","71.1
52","-6.4
322"
2018,San Jose St.,1,"98.0
296","109.8
257",".2132
286","49.4
238","54.8
290","20.6
324","12.8
342","25.8
239","24.1
45","28.8
276","24.1
16","46.2
301","57.8
343","37.2
93","35.1
182","67.3
224","-5.5
303"
2017,Marist,2,"100.3
245","112.3
303",".2140
286","49.6
209","52.3
226","16.6
101","15.6
288","20.7
334","31.6
277","39.7
83","36.1
205","47
258","49.7
178","35.5
162","38
265","67.7
214","-5.7
305"
2016,VMI,3,"99.9
250","112.1
294",".2091
286","50
184","53.7
289","17
139","19.1
95","24.9
297","34.8
327","35.1
208","36.4
161","50.2
130","49.7
196","33.2
218","40.6
328","70.6
65","-5.7
307"
2015,Eastern Illinois,3,"101.5
209","112.8
318",".2301
286","55
29","49.8
178","17
101","17
237","19.7
346","38.3
341","33.7
227","27.5
27","51
69","47
143","40.8
29","36.8
251","61.8
275","-3.5
209"
2014,Eastern Illinois,4,"101.7
227","113.4
313",".2221
286","51
118","54.6
317","19.4
244","18.8
130","35.5
55","33.7
273","42.5
119","45.1
259","51.3
87","50
221","33.6
211","43.8
349","64.9
191","-3.7
221"
2013,UNC Wilmington,2,"99.5
212","111.9
317",".2054
286","48.7
185","53.6
312","16.1
40","17
275","30.1
210","33.9
260","34.9
209","35.3
144","47.6
181","52.8
308","34.4
153","36.9
250","66.7
89","-6.6
319"
2012,"Mississippi Valley St.
16 seed, R68",11,"94.4
286","106.2
240",".2048
286","46.5
259","46.9
88","19.7
189","25.3
4","35.7
58","30.9
152","41.6
67","43.4
280","45.9
242","45
77","31.6
257","34
154","68.4
39","-0.7
86"
2011,Niagara,5,"90.0
319","101.1
151",".2074
286","42.8
336","46.1
66","22.2
297","23.2
22","33.8
116","35.5
288","48.5
21","36.3
151","44.2
289","44.5
64","26.5
334","32.7
110","67.4
87","-3.1
188"
2010,Alabama St.,7,"91.1
316","104.1
206",".1777
286","47.4
227","44.2
24","24.6
335","25.1
9","37.1
48","31.4
151","48.6
27","48.6
306","47.9
166","43.3
35","31
271","31
63","65.1
203","-4.6
257"
2009,Albany,2,"95.9
258","108.5
284",".1938
286","46.1
275","51.7
256","21.6
253","14.9
336","36.2
66","21.6
2","38
150","47.7
313","47.4
198","51.4
265","27.6
320","34.7
172","64.9
206","-6.5
323"
2008,Idaho St.,4,"95.3
266","108.6
268",".1817
286","47.9
244","50.8
210","24.7
324","18.7
236","39.3
15","35.1
259","36.1
192","39.1
206","47.5
212","50.6
241","32.5
251","34
121","60.4
331","-4.5
245"
2019,St. Francis NY,4,"94.1
322","104.1
181",".2388
285","49.9
202","49.9
140","17.2
138","21.5
30","23.8
286","27.5
164","26.2
304","34
223","49.7
176","46.1
56","33.5
214","38.7
307","70.2
77","-5.3
287"
2018,New Hampshire,1,"96.9
304","108.4
234",".2157
285","44.4
342","53.8
267","14.5
25","15.5
282","26.8
210","18.4
2","27.5
297","52.4
350","47.3
267","53.7
283","27
345","35.9
208","67.5
216","-5.6
310"
2017,Jacksonville,2,"98.8
269","110.6
282",".2158
285","52.9
91","58.4
346","18.9
232","21.6
32","25.1
277","28
152","31.5
255","32.6
127","48.8
188","59.4
351","38.3
73","38.1
270","66.9
241","-4.1
243"
2016,Jackson St.,8,"91.4
335","102.4
137",".2132
285","43.1
341","44.3
11","18.2
209","19.6
71","34
53","24.6
33","38
141","45.4
315","45.6
278","42
12","25.7
347","32.7
100","67.6
207","-4.4
250"
2015,Nicholls St.,5,"94.2
309","104.6
200",".2304
285","53.8
41","47.1
84","24.6
346","19.5
109","29
224","31.9
218","55.5
1","51.7
341","51.4
59","45.8
95","38.7
61","33.5
112","66.8
64","-4.9
283"
2014,Tulane,6,"98.7
272","109.8
259",".2271
285","48.5
210","49
133","21.7
319","15.4
299","28.4
251","32.1
215","47.2
57","46
272","42.5
338","47
115","38.7
47","35.9
218","62
309","-3.3
202"
2013,UNC Greensboro,3,"96.4
268","107.8
274",".2152
285","49.1
165","47.6
116","16.4
49","18.3
213","25.1
317","30.8
151","32.4
254","51.4
334","46.5
216","46.2
109","35.9
110","33.9
156","70.3
13","-7
327"
2012,Mount St. Mary's,3,"95.1
278","106.9
254",".2067
285","49.3
168","53
288","23.7
326","21.4
72","34.5
88","28.7
97","39
120","33.8
128","49
121","50.8
263","33.1
202","37.8
268","63.1
256","-3.9
237"
2011,Maine,1,"104.3
145","117.1
338",".2097
285","50.5
105","54.8
327","18.7
138","16.9
286","28.5
255","32.3
186","37
193","31.3
63","51.9
28","52.1
302","31.5
255","39.5
313","65.8
159","-7
333"
2010,Binghamton,3,"100.2
205","114.5
335",".1786
285","47.3
231","49.7
193","20.6
224","15.7
319","37.6
37","34.8
262","31.1
300","36
132","46.1
234","47.7
174","33.1
215","35.8
223","64.2
245","-3.9
218"
2009,Detroit,1,"87.2
330","98.6
117",".1957
285","45.9
281","53.1
292","26.3
341","21.5
98","28.3
274","28.9
66","35.6
189","43.5
282","46.4
233","49.1
194","29.5
300","40.3
319","66
156","-5.8
302"
2008,Monmouth,2,"95.9
260","108.8
270",".1883
285","50.6
144","48.3
104","19.5
136","17.7
278","24
325","33.6
203","24.7
332","44.6
291","48.5
178","51.3
262","35.4
157","29.5
23","62.8
290","-6.6
320"
2019,Marist,4,"97.0
285","107.1
233",".2417
284","49.5
217","52.1
229","18.1
181","19.5
76","26.3
226","25.9
99","26.2
304","30.6
146","50.4
148","54.2
311","32
271","33
104","63.1
339","-5.2
280"
2018,Stetson,2,"104.9
175","117.4
335",".2158
284","53.5
89","59.2
348","14.7
32","16.9
193","25.7
244","26.7
123","22.7
345","37.6
259","54.1
53","58.5
346","34.9
180","40.3
319","68.8
140","-4.1
243"
2017,Northern Colorado,3,"99.6
258","111.3
293",".2183
284","52.7
100","54.4
294","18.2
194","17.3
212","27.4
216","24.3
29","31.5
255","40
274","56
17","53.5
297","32.2
271","37.6
254","68.2
190","-4.1
242"
2016,Troy,3,"93.9
319","105.0
186",".2163
284","41.5
347","48.4
107","15.7
67","16.7
217","29.4
170","34.2
320","39.9
97","36.6
167","42.5
334","45.5
46","26.6
345","36.1
225","66.6
253","-5
280"
2015,Youngstown St.,1,"102.4
195","113.4
321",".2365
284","49.6
164","57.4
349","17.5
129","17
237","27.5
272","29
115","33.2
236","33.9
131","50.3
88","55.7
338","32
254","40.4
330","67
56","-5.5
309"
2014,South Dakota,3,"100.5
246","111.8
292",".2276
284","49.8
154","52.5
277","19.4
244","15.4
299","24.3
329","31.2
168","43.2
109","41.7
203","45.5
278","50.3
234","39
43","37.2
262","65.8
158","-4
232"
2013,Texas A&M Corpus Chris,4,"96.9
262","108.3
278",".2167
284","49.6
148","49.3
173","19.2
168","19.2
160","31.3
174","32.9
215","29.2
304","41.5
273","48.9
137","45.2
86","34.2
166","37.8
275","59.2
338","-5.5
285"
2012,USC,0,"84.2
341","94.6
46",".2068
284","39.6
344","49.8
189","14
3","21.4
72","13.8
344","36.5
304","21
343","30.1
66","41.4
332","48.9
193","24
343","35.2
187","61.9
292","-5.6
306"
2011,NJIT,8,"88.3
328","98.8
105",".2138
284","46.2
277","42.7
9","17.8
92","19.9
138","29.3
236","29.4
91","35.6
216","41.8
248","42.2
324","44
54","36.1
110","26.8
7","65.8
159","-2.6
163"
2010,Wyoming,1,"93.0
292","106.1
234",".1801
284","46
271","55.5
326","21.3
254","17.7
267","21.3
342","32.4
191","49.7
20","30.7
49","49.4
113","55.9
337","26.6
338","36.6
242","67.8
95","-5.2
278"
2009,St. Francis NY,3,"94.7
271","106.9
260",".1973
284","50.3
131","47.8
102","20.3
185","19.6
188","27.4
287","33.3
217","38.4
138","47.8
315","48
172","47.4
131","35.6
121","32.4
92","69.2
52","-5.1
275"
2008,Radford,5,"92.8
296","105.4
216",".1888
284","47
271","48
93","22.7
283","16.2
312","35.1
90","30
95","42.3
65","36.8
161","48.9
158","46.2
91","28.1
328","33.6
112","70.7
40","-3.5
199"
2019,Wyoming,3,"97.0
284","107.0
232",".2440
283","50.8
168","51.2
194","18.5
212","15.1
309","12.6
353","28.9
212","34.8
105","36.1
262","49.5
183","50.9
214","34.7
164","34.5
171","68.5
135","-5.6
296"
2018,McNeese St.,4,"99.5
277","111.3
278",".2170
283","50.7
183","49.6
106","19.3
287","14.2
323","30.5
97","30.7
262","34.3
149","25.2
24","50.3
166","47.4
80","34.5
194","36.3
226","72.8
23","-4.2
248"
2017,Alcorn St.,9,"95.3
313","106.5
203",".2195
283","52.1
115","45.6
30","20
281","19.6
80","33.7
46","31.3
266","35.4
157","33.2
139","52
88","45.8
55","34.7
186","30.1
32","67.2
230","-2.4
160"
2016,"Fairleigh Dickinson
16 seed, R68",7,"105.8
149","118.3
342",".2174
283","53.2
74","48.9
128","17.5
163","18.6
126","29.8
157","36.5
343","33.8
238","43.6
294","50.9
110","48.2
142","38.5
53","33.3
119","71.9
38","-3.1
191"
2015,Alabama St.,8,"93.0
322","102.9
166",".2368
283","48.4
211","46
57","21.5
312","20.9
55","36.5
37","29.6
127","37.5
140","32.4
105","46.8
215","43.6
41","34.4
190","34.6
158","66.1
85","-3.6
214"
2014,Central Michigan,3,"106.8
143","118.6
341",".2313
283","49.6
165","58.2
349","15.3
44","19.6
77","27.6
274","33.1
258","38.3
207","39.6
163","48.9
154","59.4
349","33.5
212","37.5
276","63.8
245","-6.8
329"
2013,VMI,4,"103.3
155","115.4
333",".2182
283","49.9
132","53.4
307","16.3
45","18.2
216","33.4
107","35
293","25.5
337","35.4
147","53.2
26","48.1
184","30.6
284","43.4
341","70.8
9","-6.1
306"
2012,SIU Edwardsville,5,"96.5
264","108.4
276",".2078
283","55.7
16","46.9
88","23.2
317","16.6
293","25.3
312","31.7
179","43.4
45","28.7
45","51.2
66","50.5
254","42.1
18","26.7
11","69.2
29","-2.4
174"
2011,Monmouth,3,"95.2
278","106.5
249",".2157
283","47.3
235","49.3
180","18.2
109","21.5
63","29.7
218","33.9
246","35.8
210","32
77","45.1
268","46.5
123","34.6
168","35.5
203","61.1
323","-4.2
241"
2010,UNC Asheville,5,"94.5
280","107.8
264",".1807
283","48.3
201","48.9
168","22.8
314","17.2
281","34.5
109","33
209","45.4
52","30.8
51","50.4
86","48.1
187","29.1
308","33.7
144","74.1
8","-3.2
194"
2009,Arkansas St.,0,"94.4
275","106.6
253",".1975
283","45.7
291","51.4
234","18.8
108","18.2
248","31.6
184","31.8
154","27.1
322","30.5
56","45
274","48.8
183","31.7
251","39.2
305","66.6
136","-8.7
341"
2008,Quinnipiac,4,"103.1
163","117.0
334",".1893
283","49.2
189","52.3
261","19.7
143","14.3
339","37.4
39","32.8
186","34.7
217","37.9
182","48
197","50.8
247","35.1
167","36.6
227","67.1
138","-4.8
257"
2019,"North Carolina Central
16 seed, R68",8,"99.0
254","109.2
270",".2452
282","49.6
213","47.6
62","21.3
321","16.9
215","37.1
12","28
182","38.4
52","29.7
122","52.1
84","48.5
121","30.5
316","30.3
34","65.4
291","-3.4
189"
2018,Maine,1,"93.2
332","104.1
150",".2182
282","48.6
267","48.4
75","22
342","17.8
155","24
282","33
323","29.3
262","40.2
297","46.6
293","46.7
64","35.1
174","34
127","73
22","-5.6
311"
2017,The Citadel,3,"104.4
169","116.5
332",".2197
282","51
159","56.1
329","17.8
173","20.5
52","27.6
209","36.6
347","32.7
229","33
135","48.3
215","53.3
294","35.8
144","40.2
320","79
2","-5.4
295"
2016,Liberty,4,"104.9
164","117.1
337",".2185
282","55.4
28","53.8
293","19.4
269","17.1
201","23
325","33.6
312","26.8
336","42.8
279","52.6
59","52.4
280","38.6
52","37.6
270","65.2
302","-3
184"
2015,Montana St.,3,"96.1
286","106.3
229",".2384
282","48.5
205","52.9
289","18
155","16.5
272","27.5
272","28.4
92","30.8
282","48.4
326","44.1
298","52
294","36.4
119","36.6
242","67.4
44","-5
291"
2014,Lehigh,3,"93.8
320","104.1
156",".2318
282","45.8
304","48.8
125","19.5
248","16.9
248","27.1
288","30
108","27.5
345","32
40","42.7
336","45.3
62","35.3
134","37.9
290","66.1
145","-4.9
262"
2013,Mississippi St.,3,"90.9
314","101.5
158",".2185
282","44.5
305","51.8
256","23
325","19.5
141","26.8
287","35.2
300","42
68","28.5
38","46
233","55
330","27.8
328","31.1
73","67.9
56","-4.9
255"
2012,Central Michigan,4,"94.4
285","105.4
231",".2201
282","44.4
310","49.7
185","17.8
90","20.7
110","33.7
117","32.6
209","35.2
187","47.2
317","42.8
323","45.4
88","31.4
262","39.2
295","63.5
244","-4.7
277"
2011,Hartford,4,"94.2
289","105.3
228",".2169
282","48.3
201","52.6
292","17.2
70","24.3
12","25.9
307","33.1
215","23.1
342","35.2
130","50
89","48.8
208","31.1
269","39.2
309","62.9
278","-5
280"
2010,New Hampshire,5,"90.4
320","103.1
186",".1812
282","40.4
343","48
129","18.3
103","22.1
59","34
123","29.8
95","44.2
65","55.9
343","41
332","48.2
189","26.1
340","31.7
91","64.3
240","-4.8
264"
2009,Northern Illinois,4,"95.0
268","107.2
264",".1998
282","47.1
245","48.4
134","23.5
311","21.2
114","35.3
85","33.1
204","40.6
100","41.5
263","44.4
289","43.9
45","34.7
149","39.5
310","69
57","-5.6
296"
2008,"Mississippi Valley St.
16 seed, R64",11,"91.0
316","103.2
177",".1897
282","46.8
275","45.4
27","21.9
251","23.2
46","35.7
76","32
158","44.5
40","37
164","44.3
292","45.7
76","36.2
134","29.9
30","64.9
221","-2.7
164"
2019,Fairfield,3,"92.2
337","101.5
132",".2475
281","48.9
240","49.3
118","23.2
346","22
20","28.2
164","27.8
175","20.5
350","34.9
237","47
279","48.3
113","34.5
172","34.2
156","66.2
258","-5.3
286"
2018,The Citadel,4,"103.4
202","115.5
324",".2192
281","49.7
219","55.3
303","18.5
247","17.7
161","28.9
144","30.8
265","35.4
129","30
103","48.6
231","57.5
339","33.7
220","34.8
168","75.3
4","-5.4
299"
2017,USC Upstate,2,"104.2
171","116.3
331",".2206
281","53.4
74","52.4
232","15.4
45","13.4
341","27.9
197","29.5
209","32.4
236","33.3
143","56.9
11","52.2
265","31
306","35.2
170","70.2
94","-4.3
252"
2016,Lipscomb,5,"100.3
244","111.7
286",".2234
281","52.1
103","53.4
282","20.1
293","16.8
208","31.5
102","29.2
164","38.4
126","35.4
142","57.3
9","50.1
205","29.8
315","39.1
304","72.6
29","-3.1
192"
2015,South Alabama,5,"97.7
266","108.1
256",".2391
281","47
251","48.8
138","21.3
307","13.8
339","29.8
204","30.8
174","43.6
54","30.4
60","46.4
231","46.8
133","31.9
258","35.6
203","70.3
8","-4.2
255"
2014,Jacksonville,4,"106.4
152","118.0
339",".2345
281","50.9
126","56.5
338","19.9
266","18.2
158","34.3
79","32.4
236","48.7
36","36
100","48.1
187","56.6
340","37.4
81","37.6
278","69.3
29","-3.5
212"
2013,South Dakota,2,"98.8
224","110.3
302",".2199
281","50.1
125","54.4
323","16
32","15.2
323","21.1
342","25
19","32.3
256","24.3
8","49.5
109","51.8
289","34.3
159","39.4
310","65.6
141","-4.9
257"
2012,New Hampshire,6,"90.8
313","101.3
163",".2224
281","46.5
259","41.9
4","18.4
125","18.5
198","28.9
238","32.6
209","29.2
302","38.9
223","43
317","44.8
68","34.4
168","24.2
3","61.7
296","-2.3
167"
2011,Wagner,3,"96.7
256","108.0
276",".2197
281","48.5
191","51
243","21.1
261","23.4
18","26.6
297","32.1
174","38.8
144","68.6
345","50.3
75","46.6
126","30.1
298","41
337","67.6
79","-5
279"
2010,St. Francis PA,4,"94.1
285","107.0
251",".1852
281","47.5
221","48.7
157","23.9
327","22.9
36","30.5
223","34
237","41.2
99","43.3
257","44.7
266","47.7
174","35
142","33.8
146","65.6
184","-4.2
233"
2009,Penn,5,"93.7
287","105.4
236",".2059
281","45.8
287","49.2
165","20.1
179","20.6
137","29.9
234","30.4
106","43.6
51","41
256","45.5
255","46.9
118","30.9
270","36.7
256","67.7
93","-5.9
306"
2008,Troy,2,"103.7
158","117.5
335",".1920
281","48.9
203","59.4
337","17.4
43","20.7
153","25.5
314","37.1
310","30.6
287","32.1
78","50.8
92","58
334","31.6
272","41
319","67.6
120","-5.7
296"
2019,The Citadel,2,"107.4
121","118.2
342",".2481
280","52.6
93","60
353","17.6
159","15.3
299","26.8
204","29.2
225","23.8
329","35.8
253","51.2
110","54.6
318","35.8
128","43.5
350","70.5
64","-5.1
278"
2018,Oral Roberts,2,"103.5
200","115.2
321",".2247
280","48.2
285","54
273","16.2
97","12.9
340","33.3
45","26.8
127","23.4
342","30.9
125","47.8
251","53.4
277","32.7
256","36.7
232","65.2
311","-4.6
267"
2017,Portland St.,4,"101.9
216","113.6
311",".2214
280","52.5
105","57.3
336","16.7
109","22.6
16","25.4
269","32.2
290","42.7
43","38.8
252","55
24","57.9
345","31.6
288","37.6
254","74.3
8","-6.5
330"
2016,Morgan St.,5,"95.0
312","105.9
206",".2238
280","46.6
286","48.8
122","15.9
77","20.4
45","31.7
97","33.2
307","39.2
115","36.9
178","45.9
269","52.5
281","32.4
250","26.6
3","69.8
94","-6.3
318"
2015,Towson,1,"98.7
257","109.1
266",".2412
280","44.1
329","49.8
178","19.7
245","13.8
339","41.1
3","27.7
71","36.3
175","50.1
336","44.4
290","45.6
87","28.7
330","38.8
303","60
322","-6.5
333"
2014,Ball St.,1,"98.4
277","109.0
246",".2353
280","47.1
263","50.4
195","23.8
345","15
315","35.1
60","28.6
74","40.6
156","49.9
317","47.8
197","50.4
238","30.6
293","33.5
128","67.6
76","-8.5
349"
2013,Jackson St.,7,"97.4
246","108.6
282",".2234
280","46
277","48.1
135","15.6
23","20.4
98","27.4
274","33.9
260","44.6
41","37.9
204","44.4
278","50.1
252","32.7
229","29.2
33","66
121","-3.4
197"
2012,UC Irvine,4,"98.1
237","109.1
287",".2284
280","52.1
64","49.1
165","21.7
278","17.6
244","31.2
188","34.3
258","34.8
194","39.1
225","51.3
63","45.7
94","35.5
136","37.3
254","67.9
53","-4.7
276"
2011,South Alabama,3,"100.9
197","112.7
317",".2203
280","51.4
68","53.2
301","20
205","16.8
290","31.7
172","34.6
269","36.1
204","30.4
50","49.4
107","51.2
281","37.8
63","38.3
291","67.7
77","-4
232"
2010,UC Irvine,5,"101.0
194","114.7
336",".1880
280","47.3
231","49.8
196","14.8
13","18.7
218","31
207","34.7
260","38.8
154","50.5
326","45.4
252","42.3
14","34.3
174","42.5
340","64.4
231","-4.2
239"
2009,Marist,3,"85.8
335","96.4
77",".2068
280","43.8
320","44.8
29","19.8
157","19.7
183","20.5
341","27.7
45","35.3
195","45.7
303","43.1
311","44.6
61","29.9
291","30.1
46","68.3
82","-5.3
283"
2008,Kennesaw St.,4,"93.9
285","106.2
235",".1943
280","46.5
287","48.2
99","23.4
302","26.5
6","40.8
7","43.3
340","31.4
276","40.6
227","49.1
143","52.2
284","28.3
325","26
2","67.2
133","-4.3
237"
2019,UMass Lowell,3,"100.4
238","110.6
286",".2487
279","51.8
121","50.3
159","17.4
149","16.8
223","24.5
274","27.7
170","30.6
212","34.1
225","54.2
39","52.5
271","31.9
279","31.3
52","69
115","-5.4
290"
2018,NJIT,3,"101.7
242","113.3
305",".2251
279","51.1
176","55.7
310","16.4
108","18.9
93","30.6
92","27.9
175","35.8
119","36.3
242","46.7
289","50.8
185","38.9
57","43.8
345","66.5
260","-3.3
204"
2017,Central Michigan,2,"108.1
107","120.4
346",".2245
279","50.7
170","57.3
336","15.2
35","13.3
342","24.3
289","30.8
256","30.8
268","32.4
124","48.3
215","54.5
313","35.3
171","41.1
334","76.2
4","-6.1
324"
2016,Eastern Illinois,3,"100.8
232","112.3
298",".2243
279","52.6
89","49.9
163","16.3
101","19
99","22.3
329","34.6
322","34.1
228","40
240","50.4
125","51.7
263","37.3
83","30.8
51","69.4
115","-3.4
206"
2015,Howard,5,"92.9
323","102.5
159",".2424
279","49.7
161","47.7
97","24.3
344","22.3
19","29.1
219","33.7
280","47.7
23","43.1
282","50.1
95","43.9
46","32.5
243","36.4
237","64.4
157","-5
290"
2014,Idaho St.,4,"105.0
175","116.2
332",".2374
279","49.7
160","53
290","17.2
129","17.1
230","38
17","31.6
192","46.6
65","34.8
80","48.6
169","51.8
285","34.6
160","36.5
233","62.5
291","-6
306"
2013,Jacksonville,2,"95.8
275","106.7
257",".2248
279","48
213","46.6
86","22.9
321","17.2
260","35.9
49","32.2
192","39.3
111","38.3
216","45.6
246","46.2
109","36.5
92","31.5
87","67.3
80","-6
300"
2012,Gardner Webb,2,"93.2
300","103.6
197",".2289
279","45.5
288","49.6
182","21.6
273","17.9
223","37.4
27","31
157","35.5
181","43.9
286","47.3
194","48.2
168","27.6
322","34.8
178","62.9
262","-5.8
312"
2011,Manhattan,2,"99.4
225","110.8
303",".2236
279","46.8
252","51.9
271","19.5
177","20.2
120","28.2
262","39
333","32.8
256","41.7
246","45.9
240","47.4
155","33.3
202","39.9
319","63.8
249","-5.3
291"
2010,Colgate,4,"96.6
258","109.3
293",".1935
279","52.9
51","51.3
250","23.9
327","18.8
213","31.4
199","30.8
132","35.5
220","39.1
188","49.1
124","52.1
296","40.3
28","33.3
136","66
164","-3.3
199"
2009,Eastern Michigan,5,"91.5
309","102.4
183",".2137
279","45.6
299","47.5
92","22.4
279","19.6
188","31.2
198","31.4
142","42.2
73","30.6
62","41.8
326","46.5
108","34.8
145","33.1
120","59.7
327","-4.6
254"
2008,Portland,2,"92.0
304","104.1
195",".1947
279","46.5
287","51.3
225","23.9
309","18.6
241","30
240","27.1
29","24.8
331","45
297","45.1
279","47.9
142","32.8
241","38
265","62.6
299","-5.5
289"
2019,Manhattan,6,"95.1
311","104.7
189",".2493
278","50.1
195","50.2
156","20.3
297","22.1
19","28.8
145","30.8
275","32.8
151","40.1
310","50
163","46.8
80","33.5
214","36.4
237","60.6
352","-4.2
231"
2018,Northern Illinois,3,"99.9
273","111.2
276",".2255
278","47.9
290","54.6
285","16.7
121","14.7
306","27.2
198","26.9
132","31.6
204","38.7
275","49.2
204","56.8
336","29.6
319","34.3
138","67.7
202","-5.1
291"
